fluid,mirna,specificity_score,detection_rate,fluid_min,fluid_max,other_max
saliva,hsa-miR-532-3p,0.0,1.0,-4.614589637058854,-4.391052261297451,-4.189659909256144
saliva,hsa-miR-532-5p,0.0,1.0,-4.775350308832276,-3.380400109930932,-3.491806564708998
saliva,hsa-miR-539-3p,0.0,1.0,-3.31757383161801,-2.4959265481648374,-2.460587585853452
saliva,hsa-miR-539-5p,0.0,1.0,-2.6229632740824185,-2.1376866963458108,-1.792481250360578
saliva,hsa-miR-541-3p,0.0,1.0,-3.3072046726239703,-2.8591778855343035,-2.69615871138938
saliva,hsa-miR-541-5p,0.0,1.0,-4.351933118791362,-4.243693266972335,-4.151832578437403
saliva,hsa-miR-542-3p,0.0,1.0,-4.032723067451656,-3.982141159616722,-4.799457749503049
saliva,hsa-miR-542-5p,0.0,0.5,-11.107835788572514,-9.457196276082843,-9.455314468117033
saliva,hsa-miR-543,0.0,1.0,-2.7999180862090913,-1.792481250360578,-2.3729632740824185
saliva,hsa-miR-544a,0.0,1.0,-1.792481250360578,-1.7692038992627075,-0.5424812503605781
saliva,hsa-miR-544b,0.0,1.0,-5.928014157944752,-5.704907566728431,-5.52978135163799
saliva,hsa-miR-545-3p,0.0,1.0,-1.6229632740824187,-1.0,-0.25
saliva,hsa-miR-545-5p,0.0,1.0,-1.146240625180289,-0.896240625180289,0.0
saliva,hsa-miR-548a-3p,0.0,1.0,-0.896240625180289,-0.75,-0.25
saliva,hsa-miR-548a-5p,0.0,1.0,-7.020592298202682,-6.278946344354104,-5.579615911891617
saliva,hsa-miR-548aa/hsa-miR-548ap-3p/hsa-miR-548t-3p,0.0,1.0,-3.725311008116844,-2.665444524442997,-2.6518325784374026
saliva,hsa-miR-548aa/hsa-miR-548t-3p,0.0,1.0,-5.11383180507614,-4.365409827887314,-3.880400109930932
saliva,hsa-miR-548ab,0.0,1.0,-4.4669644659932075,-2.9534452978042594,-2.6229632740824185
saliva,hsa-miR-548ac,0.0,1.0,-0.646240625180289,-0.5,0.0
saliva,hsa-miR-548ad-3p,0.0,1.0,-2.640560606055268,-1.292481250360578,-1.146240625180289
saliva,hsa-miR-548ae-3p,0.0,1.0,-0.5,-0.25,0.25
saliva,hsa-miR-548ag,0.0,1.0,-4.224408194728749,-3.2554185107145925,-2.3729632740824185
saliva,hsa-miR-548ah-3p,0.0,1.0,-0.646240625180289,0.0,0.25
saliva,hsa-miR-548ah-3p/hsa-miR-548av-3p/hsa-miR-548o-3p,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-548ah-5p,0.0,1.0,-3.384061803922032,-2.880400109930932,-3.5945398399455253
saliva,hsa-miR-548ai/hsa-miR-570-5p,0.0,1.0,-0.75,-0.3962406251802891,0.0
saliva,hsa-miR-548aj-3p,0.0,1.0,-0.75,0.0,0.0
saliva,hsa-miR-548aj-5p/hsa-miR-548g-5p/hsa-miR-548x-5p,0.0,1.0,-0.5,-0.25,0.0
saliva,hsa-miR-548ak,0.0,1.0,-1.3729632740824185,-1.292481250360578,-1.042481250360578
saliva,hsa-miR-548al,0.0,1.0,-3.311685149623286,-1.2823207542362416,-1.792481250360578
saliva,hsa-miR-548am-3p,0.0,1.0,-0.7924812503605781,-0.25,0.0
saliva,hsa-miR-548am-5p/hsa-miR-548au-5p/hsa-miR-548c-5p/hsa-miR-548o-5p,0.0,1.0,-3.221042629777109,-3.060197833040489,-1.396240625180289
saliva,hsa-miR-548am-5p/hsa-miR-548c-5p/hsa-miR-548o-5p,0.0,1.0,-4.075445490512776,-3.8502198590705463,-4.084962500721156
saliva,hsa-miR-548an,0.0,1.0,-7.633029595155571,-7.218626275232099,-6.7678274788046044
saliva,hsa-miR-548ao-3p,0.0,1.0,-8.738880485651118,-8.13738387979563,-5.877217563328216
saliva,hsa-miR-548ao-5p,0.0,1.0,-3.315670535590541,-3.134061803922032,-1.5849625007211563
saliva,hsa-miR-548ap-5p/hsa-miR-548j-5p,0.0,0.0,-11.603347463220368,-11.52454329683118,-9.870484160970332
saliva,hsa-miR-548aq-3p,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-548aq-5p,0.0,1.0,-3.603671308951803,-2.2443199808749794,-1.896240625180289
saliva,hsa-miR-548ar-3p,0.0,1.0,-1.042481250360578,0.0,0.25
saliva,hsa-miR-548ar-5p,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-548as-3p,0.0,1.0,-8.319181729298215,-7.571094728286664,-6.98236523029813
saliva,hsa-miR-548as-5p,0.0,1.0,-3.4184376848595157,-1.646240625180289,-1.146240625180289
saliva,hsa-miR-548at-3p,0.0,1.0,-7.426086563919315,-6.701298817026296,-4.099685922984548
saliva,hsa-miR-548at-5p,0.0,1.0,-9.766181174085537,-9.50023323566139,-6.994166883827362
saliva,hsa-miR-548au-3p,0.0,1.0,-2.042481250360578,-1.146240625180289,-1.0
saliva,hsa-miR-548av-5p/hsa-miR-548k,0.0,1.0,-4.084962500721156,-3.384061803922032,-2.282320754236242
saliva,hsa-miR-548aw,1.0,1.0,0.0,0.0,0.0
saliva,hsa-miR-548ax,0.0,1.0,-5.3772668727493365,-5.073895155720697,-4.374556482837479
saliva,hsa-miR-548b-3p,0.0,1.0,-3.698299214765236,-2.8628027779580822,-2.0804820237218404
saliva,hsa-miR-548b-5p,0.0,1.0,-7.230088537585674,-6.924630526935872,-5.883531541908578
saliva,hsa-miR-548c-3p,0.0,1.0,-0.896240625180289,-0.25,0.25
saliva,hsa-miR-548d-3p,0.0,1.0,-1.146240625180289,-0.25,0.0
saliva,hsa-miR-548d-5p,0.0,1.0,-4.652049264391786,-4.0945101975571605,-3.7994577495030497
saliva,hsa-miR-548e-3p,0.0,1.0,-7.655163875969,-7.178720236741592,-7.009417443368556
saliva,hsa-miR-548f-3p,0.0,1.0,-0.5,0.0,0.25
saliva,hsa-miR-548g-3p,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-548h-3p/hsa-miR-548z,0.0,1.0,-4.538229644034155,-2.519203899262708,-2.042481250360578
saliva,hsa-miR-548h-5p,0.0,1.0,-4.834440314789168,-2.0499180862090913,-0.7924812503605781
saliva,hsa-miR-548i,0.0,1.0,-4.734475625761556,-2.0110985298396136,-1.8729632740824185
saliva,hsa-miR-548j-5p,0.0,1.0,-1.9943199808749792,-1.792481250360578,-1.55720467262397
saliva,hsa-miR-548k,0.0,1.0,-7.73781628762622,-6.834035668412986,-5.646979050190764
saliva,hsa-miR-548l,0.0,1.0,-4.661905008693832,-3.7590434031383713,-2.6720625772832944
saliva,hsa-miR-548m,0.0,1.0,-2.4285613794165304,-2.09807935569469,-1.9767226489021297
saliva,hsa-miR-548n,0.0,1.0,-4.996135211034541,-3.2721970596792267,-3.39067985676233
saliva,hsa-miR-548o-3p,0.0,1.0,-1.292481250360578,-0.5804820237218405,0.0
saliva,hsa-miR-548p,1.0,1.0,0.0,0.25,0.0
saliva,hsa-miR-548q,0.0,1.0,-3.0960610305607696,-1.7267226489021297,-1.146240625180289
saliva,hsa-miR-548s,0.0,1.0,-1.9767226489021297,-1.396240625180289,-0.146240625180289
saliva,hsa-miR-548t-5p,0.0,1.0,-7.057166057012077,-6.996674783549038,-5.807691508847284
saliva,hsa-miR-548u,0.0,1.0,-1.146240625180289,-0.896240625180289,0.0
saliva,hsa-miR-548v,0.0,1.0,-2.84807935569469,-2.1785613794165304,-1.396240625180289
saliva,hsa-miR-548w,0.0,1.0,-2.9841594847506427,-2.2267226489021295,-2.627443751081734
saliva,hsa-miR-548x-3p,0.0,1.0,-1.9767226489021297,-1.25,-0.5
saliva,hsa-miR-548y,0.0,1.0,-2.042481250360578,-1.9767226489021297,-0.896240625180289
saliva,hsa-miR-549a,0.0,1.0,-2.834962500721156,-2.721042629777109,-2.188721875540867
saliva,hsa-miR-550a-3-5p/hsa-miR-550a-5p,0.0,1.0,-7.1391940999428645,-6.796090098810954,-5.728177024844274
saliva,hsa-miR-550a-3p,0.0,1.0,-7.7182576777854255,-7.355115249195823,-6.92481987664616
saliva,hsa-miR-550a-5p,0.0,1.0,-7.21654352903278,-6.153002151804192,-6.515828715623103
saliva,hsa-miR-550b-2-5p,0.0,1.0,-8.772804192056185,-8.639672383457132,-8.539117521130118
saliva,hsa-miR-550b-3p,0.0,1.0,-7.063183860446849,-7.049512700106896,-6.802162837582387
saliva,hsa-miR-551a,0.0,1.0,-9.769075123424091,-8.017011771918336,-7.620318439231576
saliva,hsa-miR-551b-3p,0.0,1.0,-5.177293676322991,-4.904677923756339,-4.158649593270301
saliva,hsa-miR-551b-5p,0.0,1.0,-8.317226524087301,-8.237468596638292,-7.495759931961409
saliva,hsa-miR-552-3p,0.0,0.0,-12.10535288246209,-10.620884054730832,-8.278652474904138
saliva,hsa-miR-553,0.0,1.0,-8.303107269001634,-7.707294324894127,-6.56436825441933
saliva,hsa-miR-554,0.0,1.0,-6.881380607377857,-6.563701441670854,-6.367227156223878
saliva,hsa-miR-555,0.0,1.0,-5.975087175084112,-5.067448322328297,-4.812623183338562
saliva,hsa-miR-556-3p,0.0,1.0,-4.424309773090108,-3.4220625772832944,-2.84807935569469
saliva,hsa-miR-556-5p,0.0,1.0,-0.5,-0.25,0.0
saliva,hsa-miR-557,0.0,1.0,-8.014251315557974,-7.491021624243194,-7.423180789756232
saliva,hsa-miR-5571-3p,0.0,1.0,-6.433442773486479,-5.847233192009177,-4.549179344425372
saliva,hsa-miR-5571-5p,0.0,1.0,-9.02439413141562,-8.92936514084525,-7.073708104702808
saliva,hsa-miR-5572,0.0,0.5,-10.45164206723154,-9.15584693734066,-9.010771938345874
saliva,hsa-miR-5579-3p,0.0,1.0,-2.410964047443681,-1.160964047443681,-0.3962406251802891
saliva,hsa-miR-5579-5p,0.0,1.0,-0.896240625180289,-0.5,-0.25
saliva,hsa-miR-558,0.0,1.0,-4.751756816723493,-4.512913759999175,-3.9156531873127
saliva,hsa-miR-5580-3p,0.0,1.0,-7.998596796382548,-7.927957276101322,-7.279797960925062
saliva,hsa-miR-5580-5p,0.0,1.0,-7.202699443263434,-6.662706843534692,-6.489466673977652
saliva,hsa-miR-5581-3p,0.0,0.0,-10.651003247635131,-10.372278864450571,-9.40773994194537
saliva,hsa-miR-5581-5p,0.0,1.0,-2.867283254957398,-2.6785613794165304,-2.3729632740824185
saliva,hsa-miR-5582-3p,0.0,1.0,-7.266445002382772,-6.457769198391208,-5.287203544450971
saliva,hsa-miR-5582-5p,0.0,1.0,-4.038704527263026,-3.576942507972676,-3.188721875540867
saliva,hsa-miR-5583-3p,0.0,1.0,-1.4767226489021297,-0.75,0.0
saliva,hsa-miR-5583-5p,0.0,1.0,-4.656890595608518,-3.689659909256144,-3.322288588430839
saliva,hsa-miR-5584-3p,0.0,1.0,-8.876970564965916,-8.006789446200225,-7.5307228917081135
saliva,hsa-miR-5584-5p,0.0,1.0,-7.078679102456236,-6.1081455420394395,-5.574264887952175
saliva,hsa-miR-5585-3p,0.0,1.0,-7.425867755742257,-5.380312044063024,-4.721793251817489
saliva,hsa-miR-5585-5p,0.0,1.0,-4.814715107852439,-4.006349785239827,-3.7999180862090913
saliva,hsa-miR-5586-3p,0.0,1.0,-7.29110713775932,-6.614733242600404,-5.517792258477423
saliva,hsa-miR-5586-5p,0.0,1.0,-2.453445297804259,-0.896240625180289,-0.25
saliva,hsa-miR-5587-3p,0.0,1.0,-6.079318302357633,-5.041616172905719,-3.896152559312382
saliva,hsa-miR-5587-5p,0.0,1.0,-5.7868676935246075,-5.718008635565177,-2.8395254268602117
saliva,hsa-miR-5588-3p,0.0,1.0,-5.172421023585468,-5.118533425221989,-4.793777730378029
saliva,hsa-miR-5588-5p,0.0,1.0,-8.006082695862109,-7.33133199156921,-3.927149738631245
saliva,hsa-miR-5589-3p,0.0,1.0,-3.328787390564075,-3.0110985298396136,-2.160964047443681
saliva,hsa-miR-5589-5p,0.0,1.0,-1.646240625180289,-1.542481250360578,-0.5
saliva,hsa-miR-559,0.0,1.0,-3.898814370362259,-2.7685353656881264,-2.8774437510817346
saliva,hsa-miR-5590-3p,0.0,1.0,-2.410964047443681,-1.146240625180289,-1.292481250360578
saliva,hsa-miR-5590-5p,0.0,1.0,-2.064346960673163,-0.646240625180289,0.0
saliva,hsa-miR-5591-3p,0.0,1.0,-4.144828984395003,-3.94287236737515,-3.828787390564075
saliva,hsa-miR-5591-5p,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-561-3p,0.0,1.0,-1.5980793556946902,-1.292481250360578,0.0
saliva,hsa-miR-561-5p,0.0,1.0,-0.646240625180289,-0.25,-0.3962406251802891
saliva,hsa-miR-562,0.0,1.0,-0.75,-0.3962406251802891,0.0
saliva,hsa-miR-563,0.0,1.0,-1.4767226489021297,-0.896240625180289,-0.3962406251802891
saliva,hsa-miR-564,0.0,1.0,-6.512671674661445,-6.35811814400637,-4.814181171766441
saliva,hsa-miR-566,0.0,1.0,-3.8105702375756105,-2.744319980874979,-2.188721875540867
saliva,hsa-miR-567,0.0,1.0,-4.568331663600723,-4.289297253378713,-4.033024508138005
saliva,hsa-miR-568,1.0,1.0,0.0,0.0,0.0
saliva,hsa-miR-5680,0.0,1.0,-3.732314602159243,-2.9767226489021295,-2.2692038992627075
saliva,hsa-miR-5681a,0.0,1.0,-1.646240625180289,-1.396240625180289,-0.25
saliva,hsa-miR-5681b,0.0,0.0,-12.723251813049478,-12.49012261213428,-11.137175611591925
saliva,hsa-miR-5682,0.0,1.0,-1.646240625180289,-1.646240625180289,0.0
saliva,hsa-miR-5683,0.0,1.0,-1.9767226489021297,-1.4767226489021297,-1.646240625180289
saliva,hsa-miR-5684,0.0,0.5,-12.047456167103268,-9.8978459747727,-11.060306651229055
saliva,hsa-miR-5685,0.0,1.0,-3.2980732036176916,-2.4154445244429965,-2.8729632740824185
saliva,hsa-miR-5687,0.0,1.0,-1.146240625180289,-0.5,0.0
saliva,hsa-miR-5688,0.0,1.0,-3.159269414285916,-2.9220625772832944,-1.4387218755408673
saliva,hsa-miR-5689,0.0,1.0,-6.570060019187076,-6.037131286860783,-4.97801912891958
saliva,hsa-miR-569,0.0,1.0,-4.564678310039804,-4.146944379082052,-3.9824532961660366
saliva,hsa-miR-5690,0.0,1.0,-7.246895661329059,-7.084715761372397,-5.20503850655932
saliva,hsa-miR-5691,0.0,1.0,-4.488503626930636,-4.039297253378713,-4.051438768569332
saliva,hsa-miR-5692a,0.0,1.0,-0.5,0.0,0.1037593748197109
saliva,hsa-miR-5692b/hsa-miR-5692c,0.0,1.0,-3.2034452978042594,-1.0,-1.1887218755408673
saliva,hsa-miR-5692c,0.0,1.0,-5.391498639770545,-3.9774264028038937,-3.5342878150695767
saliva,hsa-miR-5693,0.0,1.0,-6.164178551245259,-6.005515637804593,-5.504563630579305
saliva,hsa-miR-5694,0.0,1.0,-5.256809121850871,-5.050320399424505,-4.841492487693547
saliva,hsa-miR-5695,0.0,1.0,-2.1229632740824185,-1.7267226489021297,-0.896240625180289
saliva,hsa-miR-5696,0.0,1.0,-7.837991393856425,-6.81670297837416,-6.559267288310168
saliva,hsa-miR-5697,1.0,1.0,0.0,0.0,0.0
saliva,hsa-miR-5698,0.0,1.0,-6.004024090381468,-5.8706488199090385,-4.523684376262024
saliva,hsa-miR-5699-3p,0.0,1.0,-9.243331787299928,-8.983508983950452,-7.831972201893503
saliva,hsa-miR-570-3p,0.0,1.0,-2.519203899262708,-2.3729632740824185,-1.3166966351737257
saliva,hsa-miR-5700,0.0,1.0,-3.776640735111221,-2.971042629777109,-2.09807935569469
saliva,hsa-miR-5701,0.0,1.0,-8.460846084287644,-8.2420272411271,-7.393822717696647
saliva,hsa-miR-5702,0.0,1.0,-3.2459265481648374,-2.0572046726239703,-1.660964047443681
saliva,hsa-miR-5703,0.0,1.0,-6.0663259270920085,-5.274795852519821,-4.246893726056949
saliva,hsa-miR-5704,0.0,0.5,-10.438016705531696,-9.667434564562308,-8.97233294058197
saliva,hsa-miR-5705,0.0,1.0,-4.952316427523636,-3.8910522612974514,-3.8015246534989497
saliva,hsa-miR-5706,0.0,1.0,-3.106303975824846,-2.915444524442997,-2.5572046726239703
saliva,hsa-miR-5707,0.0,1.0,-0.3962406251802891,0.0,0.0
saliva,hsa-miR-5708,0.0,1.0,-5.285771054008012,-4.933192569485424,-4.572783679462899
saliva,hsa-miR-571,0.0,1.0,-3.609177885534303,-2.834962500721156,-2.584962500721156
saliva,hsa-miR-572,0.0,1.0,-3.36383180507614,-2.542481250360578,-2.834962500721156
saliva,hsa-miR-573,0.0,1.0,-3.07480200459682,-2.7443199808749794,-1.0804820237218404
saliva,hsa-miR-574-3p,0.0,1.0,-7.003111710177012,-6.499295021013684,-6.446363516156094
saliva,hsa-miR-574-5p,0.0,1.0,-6.761916260411265,-5.89065423981852,-5.589142813192984
saliva,hsa-miR-575,0.0,1.0,-7.9628031872457585,-7.601597660618284,-7.662356901280318
saliva,hsa-miR-576-3p,0.0,1.0,-7.777461397675037,-7.068089285178718,-6.806857279283925
saliva,hsa-miR-576-5p,0.0,1.0,-7.216040058338256,-7.182959499172597,-6.275791681886247
saliva,hsa-miR-577,0.0,1.0,-2.519203899262708,-2.1229632740824185,-0.896240625180289
saliva,hsa-miR-578,0.0,1.0,-2.4767226489021295,-2.269203899262708,-0.75
saliva,hsa-miR-579-3p,0.0,1.0,-1.6887218755408673,-1.3729632740824187,-0.25
saliva,hsa-miR-580-3p,0.0,1.0,-3.755418510714593,-2.951838730514401,-3.0368012312355575
saliva,hsa-miR-581,0.0,1.0,-2.9943199808749794,-2.630400109930932,-1.7267226489021297
saliva,hsa-miR-582-3p,0.0,1.0,-3.576942507972676,-3.5399678341945973,-3.110735873962182
saliva,hsa-miR-582-5p,0.0,1.0,-0.896240625180289,-0.7924812503605781,-0.75
saliva,hsa-miR-583,0.0,1.0,-5.829659697853617,-5.780371996806312,-4.603671308951804
saliva,hsa-miR-584-3p,0.0,1.0,-3.1091778855343035,-2.084962500721156,-2.2590434031383713
saliva,hsa-miR-584-5p,0.0,0.0,-11.417563947433822,-10.579346734507808,-10.291029378171023
saliva,hsa-miR-585-3p,0.0,1.0,-9.44506960183737,-8.775927273947644,-6.544943870740239
saliva,hsa-miR-586,0.0,1.0,-5.5021591299389065,-5.275719473409257,-4.333131532744069
saliva,hsa-miR-587,0.0,1.0,-5.422766331185058,-5.209787873101754,-3.888047189889288
saliva,hsa-miR-588,0.0,1.0,-2.8304820237218404,-1.5804820237218404,-1.1887218755408673
saliva,hsa-miR-589-3p,0.0,1.0,-6.7420707212704505,-6.495494885107005,-5.163940105841065
saliva,hsa-miR-589-5p,0.0,1.0,-9.325235502651388,-7.725013258953057,-8.388486667237286
saliva,hsa-miR-590-3p,0.0,1.0,-1.146240625180289,-0.75,0.0
saliva,hsa-miR-590-5p,0.0,1.0,-1.042481250360578,-0.75,0.0
saliva,hsa-miR-591,0.0,1.0,-1.4767226489021297,-1.292481250360578,-1.042481250360578
saliva,hsa-miR-592,0.0,1.0,-2.2341594847506427,-1.396240625180289,-0.646240625180289
saliva,hsa-miR-593-3p,0.0,1.0,-5.316803686302853,-5.301812576617345,-4.597172506818567
saliva,hsa-miR-593-5p,0.0,1.0,-6.120304876511057,-5.975542156410409,-5.456252111660072
saliva,hsa-miR-595,0.0,1.0,-6.398044675375173,-5.803491714332284,-5.422938861090391
saliva,hsa-miR-596,0.0,1.0,-9.58010075806826,-9.182101534513048,-8.381624616055836
saliva,hsa-miR-597-5p,0.0,1.0,-7.052149059429499,-6.830055667605382,-6.302043804879843
saliva,hsa-miR-598-3p,0.0,1.0,-3.5777951650133386,-2.532320754236242,-0.3962406251802891
saliva,hsa-miR-599,0.0,1.0,-1.7267226489021297,-0.146240625180289,-0.3962406251802891
saliva,hsa-miR-600,0.0,1.0,-9.372365025624829,-8.489731963754167,-8.410383414858888
saliva,hsa-miR-601,0.0,1.0,-7.238612103731171,-6.538827320074157,-5.93839794411434
saliva,hsa-miR-602,0.0,1.0,-5.360839096224042,-4.845819020174007,-5.006624106578803
saliva,hsa-miR-603,0.0,1.0,-4.079070382936555,-3.898194549346644,-3.6315483877560513
saliva,hsa-miR-604,0.0,1.0,-8.304896543097055,-8.25975594528005,-6.273447229943818
saliva,hsa-miR-605-5p,0.0,1.0,-8.711647459578062,-7.792533242701073,-7.819253145774709
saliva,hsa-miR-606,0.0,1.0,-1.84807935569469,-1.792481250360578,-1.75
saliva,hsa-miR-607,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-608,0.0,1.0,-6.855401162436752,-6.713394019000919,-5.94649879118902
saliva,hsa-miR-609,0.0,1.0,-2.282320754236242,-1.8729632740824187,-0.896240625180289
saliva,hsa-miR-610,0.0,1.0,-7.889704385318032,-7.400662524856397,-6.083529032008354
saliva,hsa-miR-611,0.0,1.0,-6.674389164776158,-5.699409247234569,-4.656890595608518
saliva,hsa-miR-612,0.0,1.0,-9.049868099702504,-8.010106296019238,-7.417307107163692
saliva,hsa-miR-613,0.0,1.0,-0.646240625180289,-0.25,0.0
saliva,hsa-miR-614,0.0,1.0,-6.067053253572058,-5.939909883895635,-5.0882350005812675
saliva,hsa-miR-615-3p,0.0,1.0,-9.693542914961032,-9.202540879241184,-8.621095770168154
saliva,hsa-miR-615-5p,0.0,1.0,-4.766019902280842,-4.0781675695484605,-2.799099303200876
saliva,hsa-miR-616-3p,0.0,1.0,-5.493270179339144,-2.583847588673481,-1.945339928381165
saliva,hsa-miR-616-5p,0.0,1.0,-3.5626856322626597,-3.540401076000711,-3.240543257777427
saliva,hsa-miR-617,0.0,1.0,-2.834962500721156,-2.564641508472483,-1.910964047443681
saliva,hsa-miR-618,0.0,1.0,-5.487906555416357,-5.272206762591932,-4.800234227220004
saliva,hsa-miR-619-3p,0.0,1.0,-1.0,-0.896240625180289,-0.5
saliva,hsa-miR-620,0.0,1.0,-8.693378033462803,-7.469394124361111,-6.624120715569062
saliva,hsa-miR-621,0.0,1.0,-0.896240625180289,-0.8304820237218405,-0.25
saliva,hsa-miR-622,0.0,0.5,-10.19072534876603,-8.81110129800772,-7.775075463355317
saliva,hsa-miR-623,0.0,1.0,-2.7868012312355575,-2.47672264890213,-1.5804820237218404
saliva,hsa-miR-624-3p,0.0,1.0,-4.481989328942949,-4.3185490325948015,-2.4285613794165304
saliva,hsa-miR-624-5p,0.0,1.0,-1.542481250360578,-1.1887218755408673,-0.25
saliva,hsa-miR-625-3p,0.0,1.0,-7.027206359970911,-6.3884220502942615,-6.481626845993455
saliva,hsa-miR-625-5p,0.0,1.0,-6.275083775638217,-5.394898040620726,-4.668810089394637
saliva,hsa-miR-626,0.0,1.0,-4.941266476546002,-4.384061803922032,-4.1643296123953215
saliva,hsa-miR-627-5p,0.0,1.0,-6.080080616504519,-5.7753733926916215,-5.771019129422269
saliva,hsa-miR-628-3p,0.0,1.0,-6.594293826977923,-6.337051417824587,-6.273007746826164
saliva,hsa-miR-628-5p,0.0,1.0,-1.1887218755408673,-1.0,0.0
saliva,hsa-miR-629-3p,0.0,1.0,-7.804399549084931,-7.503147407947933,-6.584337318208605
saliva,hsa-miR-629-5p,0.0,1.0,-8.236265155174765,-7.570654714603226,-7.6629940652696815
saliva,hsa-miR-630,0.0,1.0,-9.704155221575736,-9.657404772483758,-8.59522237907478
saliva,hsa-miR-631,0.0,0.0,-11.409688248666724,-10.20962107077636,-7.629005607597603
saliva,hsa-miR-632,0.0,1.0,-4.739825037387712,-4.4335335116580294,-3.855713298986066
saliva,hsa-miR-633,0.0,1.0,-0.5804820237218405,0.0,0.0
saliva,hsa-miR-634,0.0,1.0,-8.650389071713953,-8.27974083607622,-8.02784242703285
saliva,hsa-miR-635,0.0,1.0,-8.97649991164867,-8.576342832750964,-8.039168437117233
saliva,hsa-miR-636,0.0,1.0,-7.616848902759024,-7.500760448069141,-6.829013746963681
saliva,hsa-miR-637,0.0,1.0,-1.4387218755408673,-0.896240625180289,0.0
saliva,hsa-miR-638,0.0,0.0,-11.596079925668036,-10.592207159977878,-9.374151189735048
saliva,hsa-miR-639,0.0,1.0,-8.909354664474268,-8.768216517249428,-8.29313975087715
saliva,hsa-miR-640,0.0,1.0,-5.377008769591691,-5.247971446096306,-4.049073686257065
saliva,hsa-miR-641,0.0,1.0,-5.311249176467545,-5.26923911958989,-4.604541906275172
saliva,hsa-miR-642a-3p,0.0,1.0,-9.649977779263596,-9.218934865407157,-9.059977088309353
saliva,hsa-miR-642a-5p,0.0,1.0,-3.643951279695716,-3.1998204053804806,-1.9767226489021297
saliva,hsa-miR-642b-3p,0.0,0.5,-11.429366451250022,-9.250598342599648,-9.634796598140502
saliva,hsa-miR-642b-5p,0.0,0.0,-12.9210052517769,-12.123973991340057,-10.91347468208269
saliva,hsa-miR-643,0.0,1.0,-3.5499180862090913,-3.037912707493355,-1.792481250360578
saliva,hsa-miR-644a,0.0,1.0,-3.855713298986066,-3.471042629777109,-3.4853077625757622
saliva,hsa-miR-645,0.0,1.0,-6.271121695127556,-6.127817519818465,-5.265130447427545
saliva,hsa-miR-646,0.0,1.0,-1.146240625180289,-0.5,0.0
saliva,hsa-miR-647,0.0,1.0,-8.125876564144068,-7.905127369209524,-7.837317809656936
saliva,hsa-miR-648,0.0,1.0,-4.104463128721474,-3.669429910410252,-2.688721875540867
saliva,hsa-miR-649,0.0,1.0,-3.019203899262708,-2.5192038992627075,-2.4629372603540145
saliva,hsa-miR-650,0.0,1.0,-6.763947703641476,-6.580833385059936,-5.947127960961517
saliva,hsa-miR-651-3p,0.0,1.0,-4.542558290359698,-4.096667714909405,-3.8015246534989497
saliva,hsa-miR-651-5p,0.0,1.0,-5.316072848805955,-5.158281846165855,-3.938721875540867
saliva,hsa-miR-652-3p,0.0,1.0,-5.084962500721156,-4.060095354346741,-2.3119818783608963
saliva,hsa-miR-652-5p,0.0,0.5,-10.337577965791954,-9.209228170057456,-8.918255900298643
saliva,hsa-miR-653-5p,0.0,1.0,-1.292481250360578,-1.146240625180289,-0.646240625180289
saliva,hsa-miR-654-3p,0.0,1.0,-4.85065310087666,-4.479372157924358,-3.710882133652772
saliva,hsa-miR-654-5p,0.0,1.0,-8.014864227068378,-7.38300860943892,-7.0355184847118375
saliva,hsa-miR-655-3p,0.0,1.0,-3.084962500721156,-2.4285613794165304,-1.55720467262397
saliva,hsa-miR-656-3p,0.0,1.0,-5.8070056131376395,-5.70585580525535,-5.099059209081904
